Country,ISO3,Year,Dependency_Ratio,Health_Expenditure,Education_perGDP,RD_Expenditure,Contribution_revenue,GDP_percapita,income_level,edu_index,health_index,gdp_index,demo_index,PSP,gov_spending,PSE
Chile,CHL,2017,45.2413877408172,9.090518,5.41946,0.356790006160736,6.91575083057027,14879.9086230423,High income,0.6741906326914091,0.5074495295312572,0.2040388075066736,0.754704054098281,0.5350957559569052,14.509978,0.036877778584978226
Colombia,COL,2000,58.8133450075626,5.63529348,3.51121,0.131060004234314,7.62545687056178,2555.00751039968,Upper middle income,0.3964447950582855,0.2678714481120034,0.03378122274240961,0.5734561899855855,0.317888413974571,9.14650348,0.034755184281039714
Colombia,COL,2001,58.0417440141025,5.94238281,3.70868,0.13289999961853,,2472.99084035833,Upper middle income,0.42518655874617384,0.28916438351457,0.032648235140803304,0.5837606014468967,0.332689944712111,9.651062809999999,0.03447184535649199
Colombia,COL,2002,57.2531377173269,5.73296547,4.26813,0.155589997768402,,2428.92969771584,Upper middle income,0.506614520943921,0.2746438207428276,0.032039569508543676,0.5942921116857788,0.3518975057202678,10.00109547,0.03518589606267081
Colombia,COL,2003,56.4598488466286,5.77505445,4.32514,0.173979997634888,11.0353778309592,2311.94218760291,Upper middle income,0.5149123279416752,0.27756218307179525,0.030423490747556223,0.6048861557586067,0.3569460393799083,10.10019445,0.0353405116254874
Colombia,COL,2004,55.627862918277,5.79892111,4.07935,0.169640004634857,,2818.57195413044,Upper middle income,0.4791375869843344,0.2792170476340223,0.03742213192368534,0.6159969829975808,0.35294343738490574,9.87827111,0.035729272203069325
Colombia,COL,2005,54.7328219349991,6.06710577,4.02099,0.165570005774498,,3456.06610874512,Upper middle income,0.4706432874511134,0.2978124141397204,0.046228548630322885,0.6279498843605946,0.3606585336454378,10.08809577,0.03575090303146852
Colombia,COL,2006,53.7823960554323,6.33546638,3.91672,0.164269998669624,,3789.85361217027,Upper middle income,0.4554667862117549,0.31641998065244603,0.05083952713946198,0.6406424280581052,0.36584218051544204,10.25218638,0.03568430839582942
Colombia,COL,2007,52.7988866682066,6.49102163,4.08301,0.183070003986359,,4769.926147194,Upper middle income,0.4796703000804891,0.32720585813565295,0.06437836052902673,0.653776788288241,0.38125782675835246,10.57403163,0.036056051286689074
Colombia,COL,2008,51.8190453645652,6.84192181,3.93878,0.195409998297691,17.0399442147926,5541.83629665898,Upper middle income,0.45867761979131033,0.3515365467515322,0.07504161506565893,0.6668621627824234,0.3880294860977312,10.78070181,0.035992970860004816
Colombia,COL,2009,50.8541482322295,7.31134558,4.77652,0.193509995937347,13.5665337010393,5250.97292433518,Upper middle income,0.5806106988002311,0.3840854145713268,0.07102359538212243,0.679747964062746,0.42886691820410655,12.087865579999999,0.03547912701094965
Colombia,COL,2010,49.928044960482,7.07130194,4.83383,0.193580001592636,12.4582978377629,6398.2958447102,Upper middle income,0.5889521708058668,0.36744128785967267,0.08687284460387536,0.6921156894138489,0.43384549817081597,11.90513194,0.03644188912456656
Colombia,COL,2011,49.0726865317542,6.78076792,4.46608,0.198420003056526,18.0018320308325,7400.9940695669,Upper middle income,0.5354261486444197,0.3472962632177941,0.10072423184432946,0.70353864670812,0.42174632260366585,11.24684792,0.03749906868160673
Colombia,COL,2012,48.2742067097504,6.74601603,4.37039,0.221159994602203,20.0750453991253,8108.59838244229,Upper middle income,0.5214984666304733,0.34488663944842674,0.11049915824559363,0.7142020137841334,0.4227715695271568,11.11640603,0.03803131771061773
Colombia,COL,2013,47.4997948976283,7.01724052,4.87855,0.257609993219376,12.9823482948101,8279.10255642981,Upper middle income,0.5954611679807408,0.36369278144353956,0.11285452228381404,0.7245439625636725,0.44913810856794173,11.895790519999998,0.03775605394301629
Colombia,COL,2014,46.8044174276503,7.18553209,4.62946,0.303169995546341,15.9108055218657,8187.20824890084,Upper middle income,0.5592061119367031,0.3753617688642569,0.11158508387530477,0.7338304404613314,0.44499585128439906,11.81499209,0.03766366053355513
Colombia,COL,2015,46.1958678527108,7.52338505,4.47039,0.365420013666153,16.3921321631323,6248.51490534512,Upper middle income,0.5360534692576512,0.3987877903832915,0.08480375368404132,0.7419573678084084,0.4404005952833481,11.99377505,0.03671909748577017
Colombia,COL,2016,45.5697969538474,7.53117037,4.47721,0.270509988069534,18.2137432960152,5959.84250367574,Upper middle income,0.5370461204368248,0.3993276082787824,0.08081600031814108,0.7503182851744058,0.4418770035520385,12.008380370000001,0.03679738565376894
Colombia,COL,2017,44.8394758378985,7.67864323,4.53551,0.261090010404587,7.27819923747506,6479.53231292429,Upper middle income,0.5455316869684695,0.40955306965059796,0.08799505440876557,0.7600714209808731,0.45078780800217655,12.21415323,0.03690700448189616
Colombia,COL,2018,44.0866022098027,7.62541389,4.45749,0.312330007553101,16.5323584258946,6816.96818309544,Upper middle income,0.5341758739187452,0.4058622579309552,0.09265643187079126,0.7701257362396967,0.4507050749900471,12.08290389,0.03730105602868013
Cyprus,CYP,2000,47.5479465278275,5.30800056,4.98954,0.226899996399879,23.7120799012714,14388.3525390625,High income,0.6116157653966456,0.24517763780189797,0.1972483958944675,0.7239009174998235,0.4444856791482087,10.29754056,0.04316425621810891
Cyprus,CYP,2001,46.5566015508024,5.33940458,5.11552,0.236939996480942,23.2226872189441,14821.44921875,High income,0.6299521577063645,0.24735512722896766,0.20323124265154022,0.7371399187841046,0.45441961159274424,10.45492458,0.043464647508030536
Cyprus,CYP,2002,45.8164578213726,5.61565971,5.58167,0.279670000076294,23.4124390366534,16093.2158203125,High income,0.6978003024529545,0.26651008333805043,0.22079957102894016,0.7470242315224194,0.4830335470855911,11.19732971,0.04313828025035364
Cyprus,CYP,2003,45.1491583704099,5.63568783,6.67023,0.318340003490448,23.5018891134347,20252.24609375,High income,0.8562402390513632,0.2678987915207634,0.27825288792335034,0.7559357391136576,0.5395819144022836,12.30591783,0.04384735229475229
Cyprus,CYP,2004,44.323545634102,5.40558147,6.11772,0.335640013217926,24.9924191885499,23792.619140625,High income,0.7758223940359421,0.2519436951349667,0.32716000357615843,0.7669614550143923,0.5304718869403648,11.52330147,0.04603471395080709
Cyprus,CYP,2005,43.3855082732175,5.43580961,6.28667,0.367269992828369,24.5000624364486,24959.26171875,High income,0.8004130709745593,0.2540396514886431,0.34327613674585716,0.7794885551795843,0.544304353597161,11.72247961,0.04643252722170109
Cyprus,CYP,2006,42.4094390563105,5.46357489,6.33027,0.383459985256195,23.1141609075499,26729.28125,High income,0.8067590521200088,0.2559648382526189,0.3677273877232035,0.7925235550188499,0.5557437082786703,11.793844889999999,0.047121503925313224
Cyprus,CYP,2007,41.4812391931976,5.35744858,6.28083,0.400070011615753,20.9848931820365,31244.87890625,High income,0.7995630588211321,0.24860626065781033,0.43010636696967086,0.804919279478661,0.5707987414818186,11.63827858,0.049044945741608004
Cyprus,CYP,2008,40.6615706533581,6.01427698,6.72276,0.385939985513687,21.8284418426812,35397.296875,High income,0.8638859819314197,0.2941493757239416,0.4874683407356024,0.8158656130992581,0.6153423278725554,12.73703698,0.04831126178237377
Cyprus,CYP,2009,39.9857916008929,6.46531534,7.20545,0.444370001554489,26.3220760753644,32236.44921875,High income,0.934141524112545,0.3254234374556194,0.4438040319640798,0.8248903622540121,0.6320648389465641,13.670765339999999,0.046234780806102556
Cyprus,CYP,2010,39.4796855753486,6.50055742,6.5428,0.442919999361038,26.1236183906797,31105.02734375,High income,0.8376927992035502,0.32786704998000143,0.4281744415903805,0.8316491984588117,0.606345872308186,13.04335742,0.04648694755373698
Cyprus,CYP,2011,39.2263750889524,6.43139076,6.53854,0.452630013227463,26.5638665751692,32485.796875,High income,0.8370727560916325,0.3230711776408639,0.44724854882727855,0.8350320550147451,0.61060613439363,12.96993076,0.04707859630806772
Cyprus,CYP,2013,39.3425836453323,6.92774534,6.48378,0.484849989414215,26.8336136370115,27797.45703125,High income,0.8291024366529898,0.357487371810515,0.3824832893695666,0.8334801379093852,0.6006383089356142,13.41152534,0.04478523461788532
Cyprus,CYP,2014,39.5330557690566,6.93137264,6.4485,0.512049973011017,25.5609890488326,27244.3515625,High income,0.8239674317261214,0.3577388812478039,0.3748426275607118,0.8309364616422467,0.5968713505442209,13.37987264,0.044609643649359945
Cyprus,CYP,2015,39.821643139521,6.79382181,6.34636,0.47529000043869,26.0328926508499,23487.228515625,High income,0.8091009520427218,0.3482013927985653,0.32294130277304905,0.8270824969208329,0.5768315361337922,13.14018181,0.0438982918558105
Cyprus,CYP,2016,40.2003427063831,6.65254688,6.1638,0.519699990749359,26.1689136581568,24715.154296875,High income,0.7825293392465457,0.33840568300137985,0.33990400907589674,0.8220251211654332,0.5707160381223139,12.816346880000001,0.04453032080560493
Cyprus,CYP,2017,40.6130010482004,6.62192535,5.77719,0.542590022087097,26.3100698788177,26696.990234375,High income,0.7262582435896129,0.3362824498033467,0.3672813159633045,0.8165142400454393,0.5615840623504258,12.399115349999999,0.04529226856095228
Czechia,CZE,2000,43.3124778062693,5.70103025,3.65089,1.10996997356415,46.617915904936,6062.92152842793,High income,0.41677522272792766,0.27242949901264324,0.08223994568157782,0.780463846796656,0.3879771285547012,9.35192025,0.04148635982590861
Czechia,CZE,2001,42.5829572656062,5.86295414,3.74855,1.09870994091034,45.0426000653307,6669.07494847497,High income,0.43098963829362963,0.283656964746807,0.09061341791884753,0.7902062912519969,0.3988665780528203,9.611504140000001,0.04149887179394382
Czechia,CZE,2002,41.8905086615567,6.17736149,3.97256,1.09818994998932,46.8991631399752,8101.26018588111,High income,0.4635942996787711,0.3054573164348391,0.11039778756427025,0.7994536553591111,0.41972576475924783,10.14992149,0.041352611955942115
Czechia,CZE,2003,41.232284481833,6.52412462,4.13643,1.14209997653961,42.4270434039263,9852.45677945801,High income,0.48744558248392755,0.32950115060869917,0.13458901634126783,0.8082439664643907,0.4399449289745713,10.66055462,0.04126848411331261
Czechia,CZE,2004,40.7022236719591,6.35071039,4.01424,1.13935005664825,44.8048143742442,11782.5546676117,High income,0.46966082477377885,0.31747696859861163,0.16125160793468585,0.815322708885345,0.44092802754810534,10.36495039,0.04254029309908789
Czechia,CZE,2005,40.3846714345027,6.34086704,3.89038,1.16100001335144,46.3982251482251,13442.4916284309,High income,0.4516329985197562,0.3167944511835818,0.18418216577259883,0.8195634874003352,0.443043275719068,10.23124704,0.04330295945224953
Czechia,CZE,2006,40.2500196562795,6.16380167,4.2171,1.22541999816895,46.94346098476,15259.0788162004,High income,0.49918710310327213,0.3045171067201921,0.20927670764978118,0.8213617060892292,0.4585856558906186,10.38090167,0.044175898247441794
Czechia,CZE,2007,40.3686281575802,5.98578405,3.86663,1.29571998119354,46.4184029217222,18452.6532812196,High income,0.4481761853958014,0.2921737352224633,0.25339310827722705,0.8197777387141599,0.4533801919024129,9.85241405,0.04601716793483856
Czechia,CZE,2008,40.8263492689023,6.33024931,3.74455,1.23357999324799,47.3081763787187,22774.7045076205,High income,0.43040743818854255,0.3160582398700468,0.3130984151441204,0.813665062984647,0.46830728904683916,10.07479931,0.046483038980439914
Czechia,CZE,2009,41.5983684904551,7.24880648,4.17128,1.28656005859375,45.6930004722014,19817.4215836554,High income,0.49251800089949915,0.3797490834573976,0.2722461727206563,0.8033550662605013,0.48696708083451357,11.42008648,0.04264127786486899
Czechia,CZE,2010,42.5753401685329,7.55343866,4.06446,1.32669997215271,45.9789742169066,20160.4355077059,High income,0.4769703470931477,0.4008716451897868,0.2769846060529485,0.7903080144263439,0.4862836531905567,11.617898660000002,0.04185642063351899
Czechia,CZE,2011,43.8657197049133,7.5335784,4.27214,1.54477000236511,44.8784414918899,22049.1080788682,High income,0.5071981765492709,0.39949457607032834,0.3030749436092276,0.7730755305430694,0.49571080669297407,11.8057184,0.041989042080910054
Czechia,CZE,2012,45.474711089563,7.59409809,4.25086,1.76967000961304,44.8785762930035,20014.0354015165,High income,0.5041008719902074,0.4036908854951897,0.27496221834685397,0.7515881174815767,0.48358552332845695,11.84495809,0.04082627558950332
Czechia,CZE,2013,47.0766511876963,7.49541759,4.09089,1.87924003601074,44.6610391189486,20260.4954999375,High income,0.4808172342875107,0.39684858487864605,0.2783668461580158,0.7301948714289557,0.47155688418828207,11.58630759,0.04069949641206462
Czechia,CZE,2014,48.5926586211395,7.59510136,3.99462,1.95833003520966,45.3492082975328,20038.4163180257,High income,0.4668051332583265,0.4037604501502083,0.2752990190985401,0.7099492204966609,0.46395345575093394,11.58972136,0.040031459026460485
Czechia,CZE,2015,50.0836370757165,7.3351512,5.78885,1.91689002513885,43.9095597606048,17931.5987670768,High income,0.7279553568959419,0.3857360467469157,0.2461952019980871,0.6900378212033346,0.5124811067110698,13.1240012,0.03904915116215243
Czechia,CZE,2016,51.6066775434751,7.3930459,5.58738,1.67002999782562,45.1912064097516,18753.9686718096,High income,0.6986313931029664,0.38975034482510346,0.2575555133290235,0.6696982470127474,0.5039088745674601,12.9804259,0.038820673408525075
Czechia,CZE,2017,53.1389365450804,7.33911419,3.85402,1.76855003833771,45.8454910467466,20913.197632212,High income,0.4463407995645143,0.38601083223057614,0.2873833475965181,0.6492355631234539,0.4422426356287656,11.19313419,0.039510170084788875
Germany,DEU,2006,50.8443822110813,10.17995167,4.29396,2.47232007980347,57.1958199409618,36980.3349948954,High income,0.5103740781225211,0.582988594208923,0.5093366092450089,0.6798783852274461,0.5706444167009748,14.47391167,0.03942572192724835
Germany,DEU,2007,51.4612503536768,10.05132961,4.3668,2.4604799747467,55.0778681743959,42350.9217211489,High income,0.5209759420361575,0.5740702080998223,0.5835265046788134,0.6716403668571296,0.5875532554179808,14.41812961,0.040751003861865046
Germany,DEU,2008,51.8149987679722,10.25128746,4.43595,2.61512994766235,54.6729764546412,46386.3295924799,High income,0.531040726352851,0.5879348695105138,0.6392720876601443,0.6669162034027254,0.6062909717315585,14.68723746,0.041280123194219705
Germany,DEU,2009,52.1578637771433,11.23791218,4.90951,2.74266004562378,55.2768289261663,42487.2137101496,High income,0.599967396794115,0.6563453754357289,0.5854092577052189,0.6623373833128989,0.6260148533119905,16.14742218,0.03876871777634976
Germany,DEU,2010,52.117530215009,11.09592915,4.94368,2.73024010658264,55.5444185808917,42409.9356994694,High income,0.6049408411918218,0.6465005674573772,0.5843417304826029,0.6628760213181046,0.6246647901124767,16.03960915,0.03894513789399143
Germany,DEU,2011,51.7462351755806,10.77844906,4.82487,2.80555009841919,54.3104154023882,47646.582043143,High income,0.5876480425704717,0.6244871583689826,0.6566813582483719,0.6678345126785903,0.6341627679666042,15.60331906,0.04064281230987045
Germany,DEU,2012,51.5805062735217,10.85345554,4.95658,2.88165998458862,54.4081901727543,44735.5882319701,High income,0.6068184365307278,0.629687951680212,0.6164685588900369,0.6700477534757387,0.6307556751441789,15.810035540000001,0.0398959049490017
Germany,DEU,2013,51.6197490623175,10.99905777,4.96111,2.8359899520874,54.4392812121512,47220.0102098851,High income,0.6074777781497389,0.6397837074587004,0.6507886464614632,0.6695236822963746,0.6418934535915692,15.96016777,0.040218465296970325
Germany,DEU,2014,51.8321732192251,11.02588272,4.93962,2.87784004211426,54.3522872870074,48971.0824722599,High income,0.6043499080851583,0.6416436936963436,0.674978157713104,0.6666868457245574,0.6469146513047908,15.96550272,0.04051952905274948
Germany,DEU,2015,52.1224069865761,11.19027996,4.83498,2.9337899684906,54.6848550198451,41911.0109851054,High income,0.5891195533360793,0.653042656374989,0.5774495277727831,0.6628108940551072,0.6206056578847396,16.02525996,0.038726713915019674
Germany,DEU,2016,52.5820458594372,11.24166584,4.84022,2.94039011001587,55.3206941152788,42961.0356905775,High income,0.5898822354737435,0.6566056464125916,0.5919546883953787,0.6566726074150977,0.6237787944242029,16.081885839999998,0.03878766462032061
Germany,DEU,2017,53.258253101446,11.32552433,4.90512,3.04710006713867,55.4846271329933,45526.5999576533,High income,0.599328432178782,0.662420219685218,0.627395684771549,0.6476421399664611,0.6341966191505025,16.23064433,0.03907402603717227
Ecuador,ECU,2000,66.9348710719178,3.4825685,1.15093,,,1382.23421759909,Upper middle income,0.05290597904952921,0.11860597562348875,0.01758039918339212,0.46499657553434137,0.16352223234768787,4.6334985,0.03529131008625294
Ecuador,ECU,2009,59.8443555770608,6.03388453,4.34242,0.410549998283386,,4053.36331139298,Upper middle income,0.5174274323956515,0.2955089224576318,0.05447968007388148,0.5596874711540698,0.3567758765203086,10.376304529999999,0.03438371295761389
Ecuador,ECU,2010,59.1736758555771,6.34925699,4.50743,0.411269992589951,,4520.30959039763,Upper middle income,0.5414446422307579,0.31737619286565444,0.06093012904311834,0.5686441208570915,0.3720987712491556,10.85668699,0.0342736943223925
Ecuador,ECU,2011,58.4860330435279,6.60509682,4.72689,0.341149985790253,,5153.6916424375,Upper middle income,0.5733870509963627,0.33511559453615086,0.06967974069742393,0.5778273056039039,0.3890024229584603,11.331986820000001,0.034327821690712156
Ecuador,ECU,2012,57.7889537361529,6.87859821,4.64307,0.333079993724823,,5634.08393191094,Upper middle income,0.5611870477942621,0.35407961204135746,0.07631593438349124,0.5871365108346372,0.39467977626343703,11.52166821,0.034255436718867036
Ecuador,ECU,2013,57.0580201827907,6.77866411,5.00464,0.374229997396469,13.8012082416609,6109.29031510341,Upper middle income,0.6138135707933495,0.34715038940827664,0.08288048937078588,0.5968978254889215,0.4101855687653334,11.78330411,0.03481074280491717
Ecuador,ECU,2014,56.2912618898864,6.76601839,5.26099,0.438389986753464,15.6660930524356,6405.79979300441,Upper middle income,0.6511253200281202,0.34627356148632005,0.08697650499847744,0.6071375646914696,0.42287823780109685,12.027008389999999,0.03516071695374421
Ecuador,ECU,2015,55.4920102822515,7.76786041,4.9987,,17.1128690922339,5976.1596805651,Upper middle income,0.6129490036372952,0.415739203341857,0.08104140765422949,0.6178112386447036,0.43188521331952134,12.76656041,0.033829410542030355
"Egypt, Arab Rep.",EGY,2003,65.2038092373218,5.2242527,4.94563,,,1031.27556291284,Lower middle income,0.6052246637430518,0.23937073538336331,0.012732216439134436,0.48811418886018754,0.3363604511064343,10.1698827,0.03307417214423076
"Egypt, Arab Rep.",EGY,2004,63.9117037732315,4.85732365,4.67072,0.269939988851547,,991.255689145253,Lower middle income,0.5652115060206768,0.21392863826141142,0.012179377354425614,0.5053697217926805,0.3241723108572986,9.52804365,0.03402296659895115
"Egypt, Arab Rep.",EGY,2005,62.7803568410348,4.92229176,4.79443,0.241410002112389,,1104.80340733395,Lower middle income,0.5832174997707587,0.21843339187644864,0.013747938438820044,0.5204783911615072,0.3339693053118836,9.71672176,0.03437057410521999
"Egypt, Arab Rep.",EGY,2006,61.8838704393503,4.84190083,4.00178,0.259030014276505,,1298.97900203124,Lower middle income,0.46784727144643246,0.21285925200176706,0.016430302173115093,0.532450595488257,0.3073968552773929,8.84368083,0.034758926875179064
"Egypt, Arab Rep.",EGY,2007,61.265715476536,4.44493246,3.68461,0.255100011825562,,1547.74170735909,Lower middle income,0.4216831696138121,0.18533429091219697,0.019866738457792337,0.5407057988092457,0.29189749944826177,8.12954246,0.035905772174079004
"Egypt, Arab Rep.",EGY,2008,60.9075568307342,4.46634817,3.76083,0.270240008831024,,1896.21594269779,Lower middle income,0.43277699261624714,0.18681921169935062,0.024680601150814756,0.5454888590775042,0.2974414161359792,8.22717817,0.03615351582157108
Ethiopia,ETH,2000,101.46430009787,4.36504698,3.98311,,,122.269202606069,Low income,0.4651298524559383,0.17979519788918952,0.00017509926417955547,0.003870362344787881,0.16224262798852382,8.348156979999999,0.01943454446019819
Ethiopia,ETH,2001,101.754115332976,4.72316694,3.70029,,,118.457204255261,Low income,0.42396539402575356,0.20462649103327146,0.00012243988570647592,0.0,0.1571785812361829,8.42345694,0.01865962898080451
Ethiopia,ETH,2002,101.674390682263,4.7126298,3.63245,,,109.593813612988,Low income,0.414091280243476,0.2038958676627109,0.0,0.001064689666704588,0.15476295939322288,8.3450798,0.018545413956763224
Ethiopia,ETH,2006,99.5005779580924,4.45757294,5.49096,,,189.345737521418,Low income,0.6845974595698414,0.18621075550345267,0.001101702141125031,0.030095057615350806,0.22550124370744248,9.94853294,0.02266678364211583
Ethiopia,ETH,2007,98.4515480078218,5.00128317,5.45113,0.170890003442764,,237.146255996319,Low income,0.6788002020234364,0.22391049194530366,0.0017620239361346502,0.04410441780856855,0.23714428392836082,10.45241317,0.02268799367872298
Ethiopia,ETH,2008,97.173034670864,4.28063869,5.4082,,,316.410475118075,Low income,0.6725517393955889,0.173942502628136,0.0028569888679061788,0.06117843351675112,0.22763241610209556,9.68883869,0.02349429311244891
Ethiopia,ETH,2009,95.6889158629572,4.6496563,4.42207,,,368.574712267445,Low income,0.5290204919881988,0.19952941615632502,0.0035775915686460436,0.08099822507192267,0.20328143119627312,9.0717263,0.022408241218242347
Ethiopia,ETH,2010,93.9987555506378,5.46637249,4.49659,0.241370007395744,,330.619412798644,Low income,0.5398668799459718,0.2561588180176671,0.0030532727479511135,0.10356961552026567,0.2256621465579639,9.96296249,0.02265010500485824
Ethiopia,ETH,2011,92.165961714092,4.46897745,5.48576,,,343.024942351887,Low income,0.6838405994332282,0.18700152050570107,0.0032246441431577053,0.12804581756717182,0.2505281454123147,9.95473745,0.025166725558624824
Ethiopia,ETH,2012,90.2361319500354,4.5395956,5.56678,,,452.101031885754,Low income,0.6956330625617677,0.19189803614236864,0.0047314336410886094,0.153817894207393,0.2615201066381545,10.1063756,0.025876745233786334
Ethiopia,ETH,2013,88.2761548188989,4.07506514,4.49855,0.604740023612976,,484.039833104062,Low income,0.5401521579974644,0.15968846025998767,0.005172639871142418,0.1799925764397522,0.2212514586420867,8.573615140000001,0.025806087050705504
Ethiopia,ETH,2014,86.3346598583257,4.03365517,4.60202,,,549.986577082588,Low income,0.5552122192158055,0.15681717907209283,0.006083635687679538,0.20592043694456508,0.23100836773003575,8.63567517,0.02675046978753321
Ethiopia,ETH,2015,84.4571795095968,3.82316828,4.73792,,,621.845673808133,Low income,0.5749924677861404,0.1422224559279929,0.007076305417036066,0.23099340884040664,0.238821159492894,8.56108828,0.027896121577301855
United Kingdom,GBR,2000,53.4314858659264,7.15692902,4.03119,1.60962998867035,17.4457091446353,28280.926786099,High income,0.4721278977190854,0.3733784914842675,0.3891619955121032,0.6453286881968079,0.469999268228066,11.188119019999998,0.042008783369920394
United Kingdom,GBR,2001,52.8823327842176,7.45211363,4.11923,1.59545004367828,17.6493484334677,27906.5695029641,High income,0.484942122032053,0.39384597836361246,0.3839905814550703,0.6526623999949215,0.47886027046141433,11.571343630000001,0.04138329011506629
United Kingdom,GBR,2002,52.4964301559527,7.87847328,4.63887,1.6138299703598,17.6221505285053,30077.741432188,High income,0.5605757376839205,0.4234088696751109,0.41398339725125066,0.6578159696498944,0.5139459935650441,12.517343279999999,0.041058712066019507
United Kingdom,GBR,2003,52.357292952779,8.07831287,4.80467,1.58131003379822,18.3730115555601,34442.6875402308,High income,0.5847079320397817,0.4372653311833808,0.4742812588883894,0.6596740893299231,0.5389821528603687,12.88298287,0.041836751496074034
United Kingdom,GBR,2004,52.2157863407455,8.3386755,4.73879,1.53088998794556,18.5345706710177,40366.8886650968,High income,0.5751190963089968,0.45531833439854413,0.5561188465460121,0.6615638514832227,0.562030032184194,13.0774655,0.04297698450698983
United Kingdom,GBR,2005,51.8275715627106,8.39430904,4.93914,1.55004000663757,18.1336501513245,42104.7884375024,High income,0.604280044072548,0.4591758483454992,0.5801263915240908,0.6667482989400547,0.5775826457205482,13.33344904,0.04331832251263835
United Kingdom,GBR,2006,51.4008482871775,8.54522514,4.98531,1.57625997066498,18.401817483525,44512.4590296865,High income,0.611000088785516,0.46964005681704485,0.6133862267298045,0.672447011420314,0.5916183459381699,13.53053514,0.043724681974268896
United Kingdom,GBR,2007,51.156186206586,8.75711441,4.91482,1.61829996109009,18.0565912232039,50397.6854954706,High income,0.6007402674336182,0.4843320180734226,0.6946854140171809,0.6757143721012404,0.6138680179063656,13.671934409999999,0.04489986562964835
United Kingdom,GBR,2008,51.1947226586789,9.04033756,4.89331,1.6090099811554,18.100759943751,47396.1202078484,High income,0.5976094863685122,0.5039701221959637,0.6532214499892184,0.6751997337557872,0.6075001980773703,13.933647559999999,0.04359950942216672
United Kingdom,GBR,2009,51.4406852551869,9.84771252,5.07432,1.66990995407104,19.2416018128272,38744.131693043,High income,0.6239554966239671,0.5599518225986765,0.5337018972986187,0.6719150052238223,0.5973810554362711,14.92203252,0.04003349105663731
United Kingdom,GBR,2010,51.738023164778,9.78937912,5.70324,1.63885998725891,16.0044894107405,39598.957119545,High income,0.7154948191468148,0.5559071059749758,0.5455105528960271,0.6679441806792175,0.6212141646742588,15.49261912,0.040097427030418006
United Kingdom,GBR,2011,52.2814445132043,9.7956152,5.59523,1.64681005477905,18.436244416889,42109.6418795749,High income,0.6997739608091998,0.5563395027912549,0.5801934375245014,0.6606870138034535,0.6242484787321023,15.390845200000001,0.04055972694287785
United Kingdom,GBR,2013,54.1548136779892,9.97822475,5.5298,1.62095999717712,17.8206704273055,43426.2981405143,High income,0.6902506225902373,0.5690012691640617,0.5983818767584956,0.6356689450652168,0.6233256783945028,15.50802475,0.04019375055449939
United Kingdom,GBR,2014,54.8438613424964,9.90305996,5.599,2.26487994194031,17.9524999836837,47439.6165895125,High income,0.7003226844082445,0.5637894989667139,0.6538223139491343,0.6264669990960987,0.6361003741050479,15.50205996,0.04103328046378218
United Kingdom,GBR,2015,55.4015607117461,9.83625221,5.55616,2.27566003799438,18.1208497142291,44964.3911437292,High income,0.6940873212827615,0.5591571885404909,0.6196292683178128,0.6190191551700659,0.6229732333277829,15.39241221,0.04047274883419867
United Kingdom,GBR,2016,55.9245937420551,9.76546955,5.4267,2.32051992416382,18.3330222836027,40985.2351382417,High income,0.6752444148816169,0.554249266122601,0.5646607550045845,0.612034265832389,0.6015471754602978,15.192169550000001,0.03959587032520301
United Kingdom,GBR,2017,56.4799610873143,9.60016823,5.44209,2.32602000236511,18.5105470106218,40572.1214823783,High income,0.6774844297859396,0.5427876164172236,0.5589539560098008,0.6046175651201928,0.5959608918332893,15.04225823,0.03961911055646658
Greece,GRC,2000,48.9160603436348,7.24332571,3.23019,,28.2334848196852,11638.2010697215,High income,0.35554232667538993,0.379369058265489,0.15925749092683364,0.7056303245334189,0.39994980010028286,10.47351571,0.038186776167091166
Greece,GRC,2001,49.2575277803581,7.9878397,3.36458,0.559480011463165,29.7426951591801,12156.9572824221,High income,0.37510279470605445,0.43099210975795577,0.16642364820863625,0.7010701684443792,0.41839718027925643,11.3524197,0.03685533052299471
Greece,GRC,2002,49.6012356692461,8.23377991,3.42431,,32.6548799312529,13782.195640943,High income,0.38379649777526786,0.4480450923686628,0.18887487561070954,0.6964800920452827,0.4292991394499807,11.658089910000001,0.03682414038355797
Greece,GRC,2003,49.81394017461,8.44915581,3.42934,0.546540021896362,33.2994878380194,18020.612039764,High income,0.38452861440741487,0.46297880929712015,0.24742484146384633,0.6936395115360281,0.44714294417610234,11.87849581,0.03764306115254692
Greece,GRC,2004,49.9237390044235,8.0939045,3.66719,0.527300000190735,32.2922837422679,21449.2552764245,High income,0.4191476881561577,0.43834642237730387,0.29478850881963103,0.6921731936723157,0.46111395325635207,11.7610945,0.03920672121598479
Greece,GRC,2005,49.9778663729531,8.56466961,3.96396,0.578960001468658,32.4121897414898,22054.1315756886,High income,0.46234256945283375,0.47098829592273805,0.3031443387652532,0.6914503450998353,0.4819813873101651,12.52862961,0.038470399581887325
Guatemala,GTM,2006,82.9981312024304,6.36362219,2.98401,0.0500999987125397,2.01048019929559,2225.1234753878,Upper middle income,0.3197108212078032,0.3183722459543272,0.029224167189582543,0.25047839424918916,0.22944640715022555,9.34763219,0.02454593874539532
