Country,ISO3,Year,Dependency_Ratio,Health_Expenditure,Education_perGDP,RD_Expenditure,Contribution_revenue,GDP_percapita,income_level,edu_index,health_index,gdp_index,demo_index,rd_index,contrib_index,PSP,gov_spending,PSE
Czechia,CZE,2013,47.0766511876963,7.49541759,4.09089,1.87924003601074,44.6610391189486,20260.4954999375,High income,0.40184388513344443,0.38200151016231826,0.27777738829913906,0.7718730773913772,0.468254993330289,0.7806521387158996,0.5137338321720779,11.58630759,0.044339737071668564
Czechia,CZE,2014,48.5926586211395,7.59510136,3.99462,1.95833003520966,45.3492082975328,20038.4163180257,High income,0.3840000148281876,0.38908351675750724,0.27470705531991696,0.7392974340014047,0.48820741387044214,0.792694506242501,0.5113316568366599,11.58972136,0.04411940899644372
Czechia,CZE,2015,50.0836370757165,7.3351512,5.78885,1.91689002513885,43.9095597606048,17931.5987670768,High income,0.7165647537686766,0.37061542764389904,0.2455794650964833,0.7072596079545228,0.4777531400495332,0.7675018976073847,0.5475457153534166,13.1240012,0.04172094371291406
Czechia,CZE,2016,51.6066775434751,7.3930459,5.58738,1.67002999782562,45.1912064097516,18753.9686718096,High income,0.6792218167124796,0.37472854101457603,0.256949055968912,0.6745328402278525,0.4154765547745835,0.7899296093802607,0.5318064030131108,12.9804259,0.040969873185217345
Czechia,CZE,2017,53.1389365450804,7.33911419,3.85402,1.76855003833771,45.8454910467466,20913.197632212,High income,0.35793947504508694,0.3708969772012309,0.28680125476460033,0.6416079866181293,0.4403306867740814,0.8013790266324442,0.48315923450592885,11.19313419,0.04316567873702306
Germany,DEU,2006,50.8443822110813,10.17995167,4.29396,2.47232007980347,57.1958199409618,36980.3349948954,High income,0.4394833859425075,0.572723510941075,0.5089358164180665,0.6909128792422401,0.6178741938307556,1.0,0.6383216310624408,14.47391167,0.04410152871013347
Germany,DEU,2007,51.4612503536768,10.05132961,4.3668,2.4604799747467,55.0778681743959,42350.9217211489,High income,0.4529844507917325,0.5635855913258079,0.5831863130266922,0.6776577485690443,0.6148872326760577,0.962937669441874,0.6425398343052013,14.41812961,0.04456471481984419
Germany,DEU,2008,51.8149987679722,10.25128746,4.43595,2.61512994766235,54.6729764546412,46386.3295924799,High income,0.4658015654859105,0.5777915429311675,0.6389774311553635,0.6700564783248196,0.6539015369798876,0.9558524133021045,0.6603968280298754,14.68723746,0.044963992025623276
Germany,DEU,2009,52.1578637771433,11.23791218,4.90951,2.74266004562378,55.2768289261663,42487.2137101496,High income,0.553577022240428,0.6478860304692734,0.5850706039585581,0.6626890683614728,0.686074177918391,0.9664193111235276,0.683619369011942,16.14742218,0.04233613027463075
Germany,DEU,2010,52.117530215009,11.09592915,4.94368,2.73024010658264,55.5444185808917,42409.9356994694,High income,0.5599105118875727,0.6377988843384147,0.5840022047384353,0.6635557473155134,0.6829409392113247,0.9711018994590722,0.6832183644917221,16.03960915,0.04259569906612856
Germany,DEU,2011,51.7462351755806,10.77844906,4.82487,2.80555009841919,54.3104154023882,47646.582043143,High income,0.537888799713816,0.6152435968405485,0.6564009223088617,0.6715340556866103,0.7019397588246502,0.9495079073609278,0.6887525067892358,15.60331906,0.0441414101795106
Germany,DEU,2012,51.5805062735217,10.85345554,4.95658,2.88165998458862,54.4081901727543,44735.5882319701,High income,0.5623015571450549,0.620572412013188,0.6161552755813572,0.6750952028774395,0.7211403716897011,0.9512188815751467,0.691080616813648,15.810035540000001,0.04371151570565337
Germany,DEU,2013,51.6197490623175,10.99905777,4.96111,2.8359899520874,54.4392812121512,47220.0102098851,High income,0.5631412032703568,0.6309166832334099,0.6505033971271492,0.6742519622275329,0.7096189694419281,0.9517629479687794,0.6966991938781928,15.96016777,0.04365237282704283
Germany,DEU,2014,51.8321732192251,11.02588272,4.93962,2.87784004211426,54.3522872870074,48971.0824722599,High income,0.5591579813646752,0.6328224545823026,0.6747126673067629,0.6696874373906586,0.7201766961370446,0.9502406292544792,0.7011329776726539,15.96550272,0.04391549642807952
Germany,DEU,2015,52.1224069865761,11.19027996,4.83498,2.9337899684906,54.6848550198451,41911.0109851054,High income,0.5397627119272381,0.6445020122265496,0.5771043722109851,0.6634509562914326,0.7342914574413612,0.956060277955631,0.6858619646755328,16.02525996,0.04279880428694979
Germany,DEU,2016,52.5820458594372,11.24166584,4.84022,2.94039011001587,55.3206941152788,42961.0356905775,High income,0.5407339582178744,0.648152708233127,0.5916213812095562,0.6535743345281179,0.7359565073929423,0.9671869141277821,0.6895376339515665,16.081885839999998,0.04287666513814568
Germany,DEU,2017,53.258253101446,11.32552433,4.90512,3.04710006713867,55.4846271329933,45526.5999576533,High income,0.5527633254435019,0.6541104120724038,0.6270913271617392,0.6390441379819405,0.7628767496726373,0.9700556006521109,0.7009902588307222,16.23064433,0.04318930564789982
Ecuador,ECU,2013,57.0580201827907,6.77866411,5.00464,0.374229997396469,13.8012082416609,6109.29031510341,Upper middle income,0.5712095908717678,0.33107995219471126,0.08213135069805245,0.5573955558732699,0.08857875724816748,0.24063169490929326,0.31183781696587703,11.78330411,0.026464378246949704
Ecuador,ECU,2014,56.2912618898864,6.76601839,5.26099,0.438389986753464,15.6660930524356,6405.79979300441,Upper middle income,0.6187246646512689,0.33018154042275566,0.08623071210966342,0.573871494028286,0.10476471125586446,0.27326557184683486,0.33117311571911223,12.027008389999999,0.02753578487518726
United Kingdom,GBR,2000,53.4314858659264,7.15692902,4.03119,1.60962998867035,17.4457091446353,28280.926786099,High income,0.39077835010463136,0.35795368086035595,0.38866303941463315,0.6353217494008003,0.40023914934404337,0.30440731969816087,0.4128938814704375,11.188119019999998,0.036904673675024736
United Kingdom,GBR,2001,52.8823327842176,7.45211363,4.11923,1.59545004367828,17.6493484334677,27906.5695029641,High income,0.4070967706060837,0.37892499198571045,0.3834874011466682,0.6471218333328561,0.39666190533615764,0.30797083174620227,0.42021062235894635,11.571343630000001,0.036314764801341076
United Kingdom,GBR,2002,52.4964301559527,7.87847328,4.63887,1.6138299703598,17.6221505285053,30077.741432188,High income,0.5034132634431423,0.4092155985029241,0.41350471623433316,0.6554140264476741,0.4012986992464031,0.3074948918498753,0.44839019928739204,12.517343279999999,0.03582151493790399
United Kingdom,GBR,2003,52.357292952779,8.07831287,4.80467,1.58131003379822,18.3730115555601,34442.6875402308,High income,0.5341446823338826,0.4234131483584307,0.4738518314960125,0.6584037769019779,0.39309473595410604,0.3206343126937414,0.4672570812896919,12.88298287,0.036269324115750526
United Kingdom,GBR,2004,52.2157863407455,8.3386755,4.73879,1.53088998794556,18.5345706710177,40366.8886650968,High income,0.5219336698096246,0.44191054129211227,0.5557562672591295,0.6614444407069414,0.38037502462908923,0.32346145797452214,0.48081356694523664,13.0774655,0.03676657124006457
United Kingdom,GBR,2005,51.8275715627106,8.39430904,4.93914,1.55004000663757,18.1336501513245,42104.7884375024,High income,0.5590690122388154,0.44586301115951094,0.5797834225280942,0.6697863168013478,0.3852060934135733,0.31644569441324993,0.4926922584257653,13.33344904,0.03695159871595874
United Kingdom,GBR,2006,51.4008482871775,8.54522514,4.98531,1.57625997066498,18.401817483525,44512.4590296865,High income,0.5676267300324552,0.4565848048428777,0.6130704256530513,0.6789556552513549,0.391820731852332,0.32113839160673746,0.5048661232064682,13.53053514,0.03731309353123399
United Kingdom,GBR,2007,51.156186206586,8.75711441,4.91482,1.61829996109009,18.0565912232039,50397.6854954706,High income,0.554561243195252,0.47163842096905123,0.6944360212596847,0.6842129016952565,0.40242636564878875,0.31509722958437836,0.5203953637254018,13.671934409999999,0.038063038346992914
United Kingdom,GBR,2008,51.1947226586789,9.04033756,4.89331,1.6090099811554,18.100759943751,47396.1202078484,High income,0.5505743142426596,0.4917599333898814,0.6529381878628797,0.6833848386573056,0.4000827370188235,0.3158701441271399,0.5157683592164483,13.933647559999999,0.037016033095102076
United Kingdom,GBR,2009,51.4406852551869,9.84771252,5.07432,1.66990995407104,19.2416018128272,38744.131693043,High income,0.5841249423090825,0.5491196700000677,0.5333210069809368,0.6780996470056273,0.41544627075006896,0.33583389360138305,0.515990905107861,14.92203252,0.0345791301832561
United Kingdom,GBR,2010,51.738023164778,9.78937912,5.70324,1.63885998725891,16.0044894107405,39598.957119545,High income,0.7006967394668896,0.544975389306031,0.5451393083447676,0.6717105136178307,0.4076131439088959,0.2791872164702617,0.5248870518524461,15.49261912,0.033879813851155086
United Kingdom,GBR,2011,52.2814445132043,9.7956152,5.59523,1.64681005477905,18.436244416889,42109.6418795749,High income,0.6806768326249785,0.5454184299302783,0.5798505232942698,0.6600335919442826,0.4096187462870865,0.32174083326975417,0.5328898262251084,15.390845200000001,0.03462381820493577
United Kingdom,GBR,2013,54.1548136779892,9.97822475,5.5298,1.62095999717712,17.8206704273055,43426.2981405143,High income,0.668549228656214,0.5583918762339694,0.5980538195486076,0.6197790361264397,0.4030974259496862,0.3109688189844996,0.526473367583236,15.50802475,0.03394844772756995
United Kingdom,GBR,2014,54.8438613424964,9.90305996,5.599,2.26487994194031,17.9524999836837,47439.6165895125,High income,0.6813756109676691,0.5530518139700121,0.6535395426317079,0.604972927328741,0.5655422566771943,0.313275722603812,0.5619596456965227,15.50205996,0.036250643278799614
United Kingdom,GBR,2015,55.4015607117461,9.83625221,5.55616,2.27566003799438,18.1208497142291,44964.3911437292,High income,0.6734351164846817,0.5483054753623356,0.6193185667987888,0.5929892025984285,0.5682618041814631,0.3162216977961374,0.5530886438703059,15.39241221,0.035932551462660306
United Kingdom,GBR,2016,55.9245937420551,9.76546955,5.4267,2.32051992416382,18.3330222836027,40985.2351382417,High income,0.6494394018309105,0.5432767403441375,0.5643051530787668,0.5817503807426376,0.5795788268556559,0.3199345348992418,0.5397141729585584,15.192169550000001,0.035525812898695455
United Kingdom,GBR,2017,56.4799610873143,9.60016823,5.44209,2.32602000236511,18.5105470106218,40572.1214823783,High income,0.6522919744287905,0.5315329525797559,0.5585936925499356,0.5698167660449118,0.5809663584574689,0.32304106462238613,0.5360404681138748,15.04225823,0.03563563794196843
Greece,GRC,2001,49.2575277803581,7.9878397,3.36458,0.559480011463165,29.7426951591801,12156.9572824221,High income,0.26722062304337435,0.4169855063598622,0.16574275081787582,0.7250108677525146,0.13531268344826364,0.5195939767950245,0.3716444013694858,11.3524197,0.032737020933914715
Greece,GRC,2003,49.81394017461,8.44915581,3.42934,0.546540021896362,33.2994878380194,18020.612039764,High income,0.27922404094062603,0.4497595851641339,0.24681010897929687,0.7130547972656149,0.13204824905406565,0.581834783252863,0.4004552607761001,11.87849581,0.03371262381883183
Greece,GRC,2004,49.9237390044235,8.0939045,3.66719,0.527300000190735,32.2922837422679,21449.2552764245,High income,0.32331009632761404,0.42452085151301394,0.2942124648096887,0.7106954635013225,0.12719447476957196,0.564209579636084,0.4073571550928825,11.7610945,0.034635990306249344
Greece,GRC,2005,49.9778663729531,8.56466961,3.96396,0.578960001468658,32.4121897414898,22054.1315756886,High income,0.3783171119138928,0.4579662319777057,0.30257512012025245,0.7095323861865541,0.14022699570827543,0.5663078312814791,0.42582094619802663,12.52862961,0.03398783102807575
Guatemala,GTM,2006,82.9981312024304,6.36362219,2.98401,0.0500999987125397,2.01048019929559,2225.1234753878,Upper middle income,0.19668108090073827,0.3015934107575257,0.028431199958502355,0.0,0.006808898746141713,0.034304116007126115,0.09463645106167239,9.34763219,0.010124109414886208
Guatemala,GTM,2007,81.2868486815643,6.1918335,3.03874,0.0678199976682663,1.96470921647301,2458.81573919384,Upper middle income,0.20682541477221128,0.28938872953851824,0.03166208841178256,0.036771672690690815,0.01127920946452339,0.03350316325545353,0.10157171302219664,9.2305735,0.011003835571234728
Guatemala,GTM,2008,79.5368201134386,6.08129978,3.18454,0.062899999320507,2.10588378004023,2763.05988172926,Upper middle income,0.23384978675212648,0.2815358911674296,0.035868384636939935,0.07437591215543293,0.010038017441693121,0.035973596446579124,0.1119402647667002,9.26583978,0.012080962700037124
Guatemala,GTM,2010,75.9881537818837,6.1247797,2.80306,0.0442100018262863,2.86658803767265,2805.25960237322,Upper middle income,0.16314157397504786,0.28462491037485216,0.03645181255166707,0.15062889507398003,0.005323000452488364,0.049285265342165104,0.11490924296170012,8.9278397,0.01287089002748337
Guatemala,GTM,2011,74.2499171577809,5.96306896,2.92014,0.0489399991929531,2.83302722732544,3168.98370607705,Upper middle income,0.1848426265910182,0.2731362143996409,0.04148044288669499,0.18797975176836712,0.0065162599994532016,0.048697980085474074,0.12377554595510808,8.883208960000001,0.013933652412371943
Guatemala,GTM,2012,72.5972732426122,6.07316971,2.95786,0.0454300008714199,2.78788093443719,3286.61959336267,Upper middle income,0.19183411706483444,0.28095829253367666,0.04310680579547289,0.2234914106451774,0.005630775572650752,0.04790795886926323,0.13215489341351258,9.03102971,0.014633424720901796
Guatemala,GTM,2013,71.0381612271972,5.77188921,2.88809,0.0391599982976913,2.91315580839032,3444.15971843874,Upper middle income,0.17890208391642093,0.2595539005448723,0.04528486065594122,0.2569932760706175,0.004049011387469378,0.0501001611952901,0.13248054896176858,8.65997921,0.01529802159441542
Guatemala,GTM,2014,69.5871817440447,5.8885684,2.98562,0.0294899996370077,6.17830189612615,3689.14472473545,Upper middle income,0.19697949817705968,0.26784334217715905,0.04867187576367181,0.28817161277704717,0.0016095135766853463,0.10723740366443874,0.15175220768934364,8.8741884,0.01710040409885186
Guatemala,GTM,2015,68.2484082404697,6.00602007,3.03033,0.0306400004774332,6.28442337741447,3893.50521848131,Upper middle income,0.2052666015462093,0.2761876644430199,0.05149724083479865,0.3169388914000497,0.0018996299077272665,0.10909443812618332,0.16014741104299804,9.036350070000001,0.01772257712488091
Guatemala,GTM,2016,66.9557228820458,6.07008219,2.94474,0.0231100004166365,6.71806981926998,4060.13755621218,Upper middle income,0.1894022942913331,0.28073894050673404,0.05380099914989885,0.3447158378203018,0.0,0.11668287712045916,0.16422349148145451,9.01482219,0.018217052762685107
Guatemala,GTM,2017,65.7208767382211,6.13563824,2.95182,0.0295499991625547,7.03707056904691,4324.99607911366,Upper middle income,0.19071458889776524,0.2853963524249885,0.05746277352556018,0.3712499475715676,0.001624649950159222,0.12226511531075215,0.17145223794679884,9.08745824,0.018866907931650516
Guatemala,GTM,2018,64.5800677559675,6.10662699,3.14093,0.0293799992650747,6.80734929875152,4352.94651790253,Upper middle income,0.22576657096307226,0.283335255981358,0.0578491994537288,0.39576340691362755,0.0015817632453841613,0.11824519106586474,0.18042356460383926,9.24755699,0.019510403104186686
Guatemala,GTM,2019,63.4502854678952,6.17443275,3.2122,0.0264199990779161,6.87843226424431,4511.99755157656,Upper middle income,0.23897663262979765,0.2881524979407242,0.060048143226237305,0.420039927010209,0.0008350295352904249,0.11948908169913318,0.18792355200689861,9.38663275,0.020020337112570917
Indonesia,IDN,2001,55.1131405443784,2.11850214,2.46003,0.0475599989295006,1.98315996435898,732.307093405708,Upper middle income,0.09956015888403064,0.0,0.007792419996934672,0.599186713449221,0.006168120590162344,0.03382603544168052,0.12442224139367153,4.57853214,0.02717513770552488
India,IND,2000,66.5658129376285,4.10568476,4.32479,0.756990015506744,0.0501484553479746,442.750218937263,Lower middle income,0.44519779875554444,0.1411788540971594,0.0037891810918399137,0.35309413928726374,0.18513949722345757,0.0,0.18806657840921084,8.43047476,0.022307946321306685
India,IND,2003,63.8360537864219,4.07877731,3.61341,0.719290018081665,0.140772779527015,544.143133545002,Lower middle income,0.3133418471844052,0.13926722155798366,0.0051909784458270495,0.41175061991431083,0.1756287346667912,0.001585847568557396,0.17446087488964587,7.6921873100000004,0.022680268675054648
India,IND,2004,62.8827039448926,4.02679491,3.35254,0.756900012493134,0.236090039322538,624.258826510066,Lower middle income,0.26498898080305755,0.1355741459486467,0.006298609751680649,0.4322359973461418,0.18511679172344978,0.003253817465796572,0.1712447238397955,7.379334909999999,0.023205983456278112
India,IND,2005,61.9081709086155,3.85508275,3.18875,0.824109971523285,0.182241840686932,710.488080408949,Lower middle income,0.2346301201268552,0.12337490178287995,0.007490763467937594,0.45317655473470775,0.20207217648307363,0.0023115203987446598,0.17050933949903313,7.04383275,0.024206897799927622
India,IND,2006,60.9024728456723,3.66901541,3.14285,0.804729998111725,0.144436049269913,801.668353659022,Lower middle income,0.2261224474665115,0.11015579771980874,0.008751366995040666,0.47478677954872184,0.19718309589790514,0.0016499516318690013,0.16977490654330948,6.81186541,0.02492340883512986
India,IND,2009,57.9164697840483,3.54637694,3.27825,0.833140015602112,0.289508533928236,1094.94974598436,Lower middle income,0.25121915505279757,0.10144298064473344,0.012806098840217769,0.5389493745011127,0.2043502298246058,0.004188595082665522,0.18549273899102212,6.82462694,0.02717990897111544
India,IND,2010,56.9435299366504,3.33625913,3.37769,0.788489997386932,0.254862907141512,1347.51939071367,Lower middle income,0.26965059229342014,0.08651521741721253,0.016297974589610558,0.559855697787895,0.19308615156467163,0.0035823264732320692,0.18816466002100696,6.71394913,0.028025928760798784
India,IND,2011,55.9876762675338,3.24634218,3.79618,0.755020022392273,0.148418032542763,1445.46127486037,Lower middle income,0.3472186953789807,0.08012709191875604,0.017652060075490052,0.5803948769312444,0.18464251743487176,0.0017196329072715043,0.20195914577443574,7.042522180000001,0.028677104681044216
India,IND,2012,55.060078071414,3.32935286,3.8675,0.743990004062653,0.240480323613257,1429.32199520032,Lower middle income,0.36043802466298314,0.08602456332489485,0.01742892811789477,0.6003269085159119,0.18185992081700278,0.003330643657117541,0.20823483151596747,7.19685286,0.02893415157524389
India,IND,2013,54.1378376565175,3.74944186,3.84467,0.706420004367828,0.190141689411732,1432.84397512195,Lower middle income,0.3562064306142762,0.11586967320152088,0.017477620890501585,0.6201438132439152,0.17238195342293045,0.0024497609429438606,0.21408820871934806,7.59411186,0.028191342538289667
Ireland,IRL,2000,49.1855936825044,5.8990283,4.13664,1.08382999897003,13.3130002135498,26334.5672050501,High income,0.41032375494195694,0.2685864629558477,0.3617538444163704,0.7265565722573661,0.2675930168270487,0.23208847517944892,0.3778170210963398,10.035668300000001,0.03764742016197763
Ireland,IRL,2001,48.2896367937699,6.39249372,4.09187,1.05193996429443,14.4402059821849,28282.409882073,High income,0.4020255304320749,0.30364458083138224,0.38868354380608994,0.7458087021983886,0.2595479619612962,0.25181360464824637,0.3919206539795797,10.484363720000001,0.0373814438764606
Ireland,IRL,2002,47.5612657714796,6.67263031,4.10604,1.05575001239777,14.7608867038963,32705.4345565698,High income,0.4046519731683945,0.3235468094282113,0.4498336183385779,0.7614597828951559,0.2605091414126306,0.25742524089950874,0.40957109435707983,10.778670309999999,0.037998295019479066
Ireland,IRL,2003,47.1541931452612,7.00761414,4.20554,1.12434995174408,14.6084538188896,41203.5295847568,High income,0.4230945315497496,0.34734564542068674,0.5673231605864788,0.7702068723968163,0.27781518329820515,0.2547577967861768,0.44009053167301887,11.21315414,0.03924770195596534
Ireland,IRL,2004,46.8096917014581,7.21972942,4.4863,1.1777800321579,14.558431955687,47754.2023194244,High income,0.47513405608391274,0.3624153183664465,0.6578888154137229,0.7776094457174312,0.29129425074931836,0.25388245729147524,0.46970405727038456,11.70602942,0.04012496811838566
Ireland,IRL,2005,46.2404537484022,7.64242792,4.52216,1.19196999073029,15.2702745784892,50933.0216095589,High income,0.4817807911950223,0.3924458194678442,0.7018372558639562,0.7898411090679669,0.2948740209320388,0.26633908968893344,0.4878530143692936,12.16458792,0.04010436009650655
Ireland,IRL,2006,45.4699838177237,7.51646996,4.54551,1.19886994361877,14.6840595368491,54329.1618599624,High income,0.4861087684634106,0.38349717011964485,0.7487902449875321,0.8063968021013943,0.2966147057611275,0.2560808316896784,0.49624808718713126,12.06197996,0.04114151149585654
Ireland,IRL,2007,45.0913998816561,7.80773735,4.71224,1.23407995700836,15.6767205795493,61396.417461176,High income,0.5170125650355044,0.40419018340499174,0.8464978633162771,0.8145317327240629,0.3054973078788313,0.2734515444119901,0.5268635327952763,12.519977350000001,0.04208182795117247
Ireland,IRL,2008,45.5578463161533,9.12564754,5.44415,1.39126002788544,17.5881862986999,61353.1065629523,High income,0.6526738002606054,0.4978207579453274,0.8458990729297529,0.8045088315327448,0.34514989235772187,0.30690054710035297,0.5754921503544176,14.56979754,0.039498980598354806
Ireland,IRL,2009,46.6772507032488,10.52275753,6.13509,1.61371004581451,18.959347284689,52133.0909237885,High income,0.7807411498888813,0.5970780609484575,0.7184286912299912,0.780455309552069,0.40126844529539857,0.3308946826200359,0.6014777232558056,16.657847529999998,0.03610776975672113
Ireland,IRL,2010,48.0748648862785,10.52404499,6.03804,1.5947699546814,17.7769648452238,48679.4026820361,High income,0.7627527047541023,0.5971695281974494,0.670680078247369,0.7504236749975217,0.3964903359619268,0.31020400896572675,0.581286721854016,16.56208499,0.03509743623492999
Ireland,IRL,2011,49.4173482756641,10.5987215,5.85826,1.55153000354767,19.4071189723896,52692.7813135606,High income,0.7294300600726952,0.6024749007402985,0.7261666333778213,0.7215766791419269,0.3855819822143694,0.33873030124275744,0.5839934261316448,16.456981499999998,0.03548605958702967
Ireland,IRL,2012,50.5369478087777,10.6218853,5.76573,1.5602799654007,18.3805250062596,49411.7387476787,High income,0.7122794075397627,0.6041205666733752,0.6808049155007285,0.6975189639053644,0.3877893778442879,0.320765791605515,0.5672131705115057,16.3876153,0.034612306923723406
Ireland,IRL,2013,51.3979987426655,10.28716469,5.33461,1.56907999515533,18.1054139726462,52619.2123745817,High income,0.6323703043300162,0.5803404310749155,0.725149513548539,0.6790168856541875,0.39000940434838016,0.3159515856217309,0.5538063540962949,15.621774689999999,0.03545092443631287
Ireland,IRL,2014,52.0464573784336,9.49471951,4.88139,1.51797997951508,17.88568194666,57278.2590911107,High income,0.5483649142838077,0.5240413766642961,0.7895626866445051,0.6650829452222777,0.37711815372264246,0.31210646454302393,0.5360460901800922,14.37610951,0.03728728483928279
Ireland,IRL,2015,52.5046737823192,7.32119417,3.75829,1.1797399520874,17.4078497983857,64311.8234684057,High income,0.3401956950064225,0.36962385420612426,0.8868045104083695,0.6552368891679806,0.29178868932631286,0.3037448137678713,0.47456574198051354,11.07948417,0.04283283722409195
Ireland,IRL,2016,52.7774618565246,7.4818964,3.71973,1.17716002464294,17.9289338551666,64292.659966313,High income,0.33304850856235163,0.3810409008599734,0.8865395673733398,0.6493752773906756,0.29113783842409596,0.3128633356652311,0.4756675713792779,11.2016264,0.04246415247158019
Ireland,IRL,2017,52.9415900509117,7.10795546,3.50686,1.24865996837616,18.1774320210316,72499.3268743015,High income,0.2935925547669843,0.35447436747855,1.0,0.6458485258638372,0.3091754785860897,0.3172118393997188,0.48671712768253,10.61481546,0.04585262264018012
"Iran, Islamic Rep.",IRN,2001,56.3422902016049,5.16087341,4.07168,0.502179980278015,16.623333379141,1881.02266634748,Upper middle income,0.3982832665755969,0.21614444757810913,0.023673869473589584,0.5727750085832517,0.12085732460707137,0.2900164525665824,0.2702917282307002,9.23255341,0.029275945258864223
"Iran, Islamic Rep.",IRN,2002,52.8371003545029,4.65182209,4.48488,0.495579987764359,12.0498979764719,1891.25756092031,Upper middle income,0.4748708557532442,0.17997903363429835,0.02381537096002023,0.6480937781053837,0.11919231224737817,0.2099852746352768,0.2759894375559336,9.13670209,0.030206680138777905
"Iran, Islamic Rep.",IRN,2003,49.8293700066519,4.95589161,4.36322,0.594839990139008,13.4312076587915,2208.99636553529,Upper middle income,0.4523208893946949,0.20158157079793024,0.0282082362533345,0.71272324433581,0.14423311804147704,0.23415700359408934,0.2955373437362227,9.31911161,0.031713038335016
"Iran, Islamic Rep.",IRN,2004,47.0765649654044,5.12801409,4.29663,0.504530012607574,12.9564680349856,2672.42266512669,Upper middle income,0.4399782767051027,0.21380996603759933,0.03461528908388495,0.7718749301175389,0.1214501787453599,0.22584946933184144,0.30126301833688784,9.424644090000001,0.03196545306751078
"Iran, Islamic Rep.",IRN,2005,44.7919748324646,5.29996157,4.05651,0.622839987277985,10.4412212033858,3132.05081925856,Upper middle income,0.3954714714937361,0.2260259284493953,0.04096983104347538,0.8209657141210631,0.15129681413072393,0.18183481754438274,0.30276076279712943,9.35647157,0.03235843346843296
"Iran, Islamic Rep.",IRN,2006,42.9687321027924,5.15990877,4.28999,0.559210002422333,12.4184467718275,3618.9160136791,Upper middle income,0.43874753713070874,0.21607591498908305,0.047700935913352095,0.8601431638254262,0.13524456694823975,0.2164345609202123,0.31905777995450374,9.44989877,0.03376308971344713
"Iran, Islamic Rep.",IRN,2008,40.7584832601421,5.03990459,3.91376,0.646470010280609,14.9114524732299,5377.41150725587,Upper middle income,0.3690124241677216,0.20755025033765342,0.07201283521549591,0.9076365180880415,0.1572580754924295,0.2600600120977351,0.3289216858998462,8.953664589999999,0.03673598475725862
"Iran, Islamic Rep.",IRN,2009,40.2589386476999,6.11493444,3.84245,0.272579997777939,18.6883106915343,5415.52280554144,Upper middle income,0.3557949484071746,0.2839254565294433,0.07253973906573447,0.9183706258459035,0.06293501517157123,0.32615177583272253,0.33661959347542497,9.95738444,0.03380602561885468
Jordan,JOR,2016,60.9582989168769,6.97644138,3.51412,0.695469975471497,0.215005092225868,3986.71677010853,Lower middle income,0.29493821279561383,0.3451309850811927,0.05278592759301615,0.4735872008742995,0.16961953613023426,0.0028848490636669715,0.22315778525633723,10.490561379999999,0.021272244370237624
Kazakhstan,KAZ,2015,52.5207605589946,3.04051137,2.78858,0.169510006904602,4.17876864617051,10196.1226255982,Upper middle income,0.16045767201161049,0.06550389745176229,0.13863343214234564,0.65489121995244,0.036933044962894804,0.072247295087991,0.18811109360150738,5.82909137,0.03227108337495615
Kazakhstan,KAZ,2016,54.0318746567256,3.42235589,2.9781,0.141790002584457,3.9592644066909,7475.56688689424,Upper middle income,0.19558564853858942,0.09263193854588168,0.10102066747684853,0.6224207235133541,0.029939984030129676,0.06840616007683152,0.18500085369693917,6.40045589,0.028904324453822485
Kazakhstan,KAZ,2017,55.4148033056512,3.05244446,2.75082,0.126670002937317,3.10454486816845,8943.08416791984,Upper middle income,0.15345876744397263,0.0663516806172764,0.12130967730984002,0.5927046485737619,0.026125587841201364,0.053449304792741945,0.16889994442979905,5.803264459999999,0.029104299070630165
Kazakhstan,KAZ,2018,56.5235626212407,2.8178606,2.61595,0.116829998791218,3.25949336445695,9472.48527327758,Upper middle income,0.12846029660082336,0.04968573345611995,0.12862885805890295,0.5688798656121639,0.023643201915946505,0.056160769935425715,0.15924312092989706,5.4338106,0.029305975613117076
Kyrgyz Republic,KGZ,2014,56.9069819836574,7.35766459,5.5316,0.125359997153282,17.3525084260351,1264.52679529608,Lower middle income,0.6688828628781883,0.3722148853736786,0.01515056896361603,0.5606410323826134,0.025795106281233715,0.3027763874476988,0.3242434738878381,12.88926459,0.025156087969471816
Kyrgyz Republic,KGZ,2015,58.150156918583,7.14930916,5.98551,0.119029998779297,17.4193427979539,1105.65202996955,Lower middle income,0.7530161460428201,0.35741232995865535,0.012954062171088555,0.533927955350062,0.024198206662375724,0.3039459313550728,0.3309091052566791,13.13481916,0.02519327454955833
Kyrgyz Republic,KGZ,2016,59.0639463884673,6.41248226,6.58615,0.111210003495216,18.515483436445,1103.27498361324,Lower middle income,0.8643461788687206,0.3050646612728442,0.012921198560199458,0.5142926427204566,0.02222541824272268,0.3231274478198334,0.3403295912474628,12.99863226,0.026181953950242975
Kyrgyz Republic,KGZ,2017,59.488277666114,6.18586349,6.02619,0.107069998979568,17.9206059194295,1221.39056490366,Lower middle income,0.7605562794594384,0.2889645917857692,0.014554193429299764,0.5051747030092801,0.021180999075052873,0.3127176039672635,0.3171913951210173,12.212053489999999,0.02597363296686783
"Korea, Rep.",KOR,2016,36.4600654674078,6.89293242,4.3331,3.9870400428772,25.9681961931965,29280.4403170048,High income,0.44673807674699223,0.33919811350663887,0.4024817113437183,1.0,1.0,0.4535434979423294,0.6069935665899464,11.22603242,0.054070177590841706
